State,County,Preventable Hospital Stays,PCP Number,PCP Rate,MHP Number,MHP Rate,Smoking %,Obesity %,Physical Inactivy %,Mammogram %,Flu Vaccine %,Income 80%,Income 20%,Life Expectancy
New Jersey,Ocean,4147.0,258.0,43.0,1009.0,166.0,18,28,30,43.0,54.0,136134.0,30261.0,79.14006721
New Jersey,Passaic,4032.0,281.0,56.0,640.0,128.0,16,27,28,40.0,48.0,142335.0,25299.0,80.605153273
New Jersey,Salem,7019.0,23.0,37.0,73.0,117.0,20,39,33,39.0,50.0,132807.0,25572.0,75.825004182
New Jersey,Somerset,3370.0,387.0,117.0,926.0,282.0,12,24,21,43.0,56.0,222027.0,49226.0,82.552841739
New Jersey,Sussex,3745.0,71.0,50.0,242.0,172.0,15,27,25,38.0,54.0,165871.0,44942.0,79.219260005
New Jersey,Union,3801.0,380.0,68.0,1109.0,199.0,15,26,26,40.0,49.0,165036.0,32673.0,81.641606659
New Jersey,Warren,4519.0,63.0,60.0,224.0,213.0,17,32,28,40.0,54.0,146698.0,33870.0,79.806411626
New Mexico,Bernalillo,2299.0,703.0,104.0,3197.0,471.0,15,24,15,38.0,38.0,108527.0,21603.0,78.362490375
New Mexico,Catron,991.0,2.0,56.0,2.0,57.0,21,26,24,29.0,25.0,64091.0,23646.0,81.656147196
New Mexico,Chaves,3909.0,43.0,66.0,86.0,133.0,20,34,26,34.0,43.0,85748.0,18148.0,75.727979111
New Mexico,Cibola,2938.0,15.0,56.0,99.0,371.0,25,34,29,26.0,40.0,84745.0,14775.0,76.294555275
New Mexico,Colfax,2552.0,4.0,33.0,116.0,971.0,18,28,28,36.0,47.0,79421.0,16155.0,78.84971792
New Mexico,Curry,3523.0,27.0,55.0,295.0,603.0,19,32,29,32.0,41.0,85807.0,20261.0,76.530712291
New Mexico,De Baca,2778.0,1.0,56.0,16.0,915.0,20,35,28,31.0,11.0,92636.0,15957.0,76.277236237
New Mexico,Dona Ana,3514.0,138.0,63.0,670.0,307.0,16,26,16,39.0,41.0,90140.0,16403.0,80.038095536
New Mexico,Eddy,3165.0,19.0,33.0,71.0,121.0,18,37,25,32.0,40.0,120977.0,25553.0,74.731845149
New Mexico,Grant,2627.0,20.0,73.0,151.0,559.0,17,29,19,33.0,40.0,85129.0,16009.0,77.746017225
New Mexico,Guadalupe,3656.0,2.0,46.0,68.0,1581.0,16,40,29,22.0,35.0,54438.0,14801.0,75.680332451
New Mexico,Hidalgo,2829.0,2.0,47.0,8.0,191.0,19,27,23,27.0,26.0,83100.0,13652.0,76.578293392
New Mexico,Lea,4344.0,22.0,32.0,85.0,120.0,19,34,28,31.0,24.0,108218.0,23765.0,75.624967058
New Mexico,Lincoln,3447.0,10.0,51.0,103.0,526.0,18,24,22,30.0,43.0,97173.0,20718.0,78.083922151
New Mexico,Los Alamos,1523.0,30.0,157.0,42.0,217.0,10,23,11,45.0,46.0,201007.0,56033.0,83.804030729
New Mexico,Luna,3703.0,9.0,38.0,40.0,169.0,21,35,33,23.0,31.0,70133.0,11828.0,75.899062578
New Mexico,McKinley,4680.0,55.0,76.0,120.0,168.0,28,38,26,29.0,51.0,78777.0,11502.0,71.905907132
New Mexico,Otero,2790.0,28.0,42.0,189.0,280.0,20,31,23,41.0,34.0,82146.0,18776.0,78.085444846
New Mexico,Quay,2883.0,2.0,24.0,118.0,1430.0,21,27,27,32.0,31.0,66080.0,17996.0,74.905291018
New Mexico,Rio Arriba,2494.0,18.0,46.0,197.0,506.0,18,29,20,31.0,36.0,90116.0,13924.0,74.005148186
New Mexico,Roosevelt,5950.0,7.0,37.0,55.0,297.0,19,31,30,34.0,24.0,85043.0,17141.0,76.75314681
New Mexico,Sandoval,2609.0,90.0,62.0,514.0,350.0,16,28,15,36.0,43.0,115145.0,28841.0,78.980401234
New Mexico,San Juan,3522.0,67.0,54.0,294.0,237.0,23,35,23,32.0,50.0,97890.0,20785.0,75.961083993
New Mexico,San Miguel,2760.0,14.0,51.0,280.0,1027.0,17,31,24,30.0,34.0,71348.0,11485.0,77.11347056
New Mexico,Santa Fe,1885.0,171.0,114.0,1093.0,727.0,14,16,13,37.0,44.0,125152.0,26664.0,81.528498079
New Mexico,Sierra,3305.0,5.0,46.0,23.0,213.0,21,29,26,26.0,18.0,62809.0,13456.0,73.691960831
New Mexico,Socorro,1148.0,7.0,42.0,27.0,162.0,22,31,23,27.0,38.0,86975.0,15778.0,77.586820201
New Mexico,Taos,2065.0,30.0,91.0,270.0,825.0,17,16,12,27.0,43.0,86093.0,16256.0,80.116576762
New Mexico,Torrance,2514.0,1.0,6.0,21.0,136.0,20,34,25,31.0,32.0,75796.0,16854.0,77.688825191
New Mexico,Union,4420.0,1.0,24.0,36.0,887.0,20,34,25,28.0,29.0,75948.0,18190.0,80.227140921
New Mexico,Valencia,2538.0,26.0,34.0,168.0,219.0,18,34,25,36.0,36.0,93461.0,20758.0,77.357860455
New York,Albany,3983.0,299.0,97.0,1147.0,375.0,17,28,20,46.0,55.0,131267.0,27048.0,79.946936949
New York,Allegany,5154.0,21.0,45.0,109.0,236.0,22,37,28,49.0,49.0,89353.0,21445.0,77.910085673
New York,Bronx,5474.0,872.0,61.0,3052.0,215.0,18,29,30,32.0,40.0,89461.0,13233.0,80.885557114
New York,Broome,3987.0,158.0,82.0,431.0,226.0,22,30,23,46.0,53.0,102543.0,20429.0,78.621136574
New York,Cattaraugus,4970.0,33.0,43.0,108.0,142.0,24,39,29,45.0,47.0,92200.0,20309.0,77.575538472
New York,Cayuga,5700.0,20.0,26.0,148.0,193.0,23,34,25,55.0,56.0,107940.0,26205.0,79.796522026
New York,Chautauqua,3788.0,71.0,55.0,223.0,176.0,24,34,27,47.0,53.0,93445.0,18956.0,77.995285757
New York,Chemung,5813.0,64.0,76.0,243.0,291.0,24,35,30,53.0,52.0,103585.0,23169.0,76.489427692
New York,Chenango,4142.0,17.0,36.0,94.0,199.0,23,39,24,44.0,50.0,96150.0,21450.0,77.374403391
New York,Clinton,4837.0,56.0,69.0,228.0,283.0,22,36,28,50.0,51.0,103172.0,23915.0,79.426273361
New York,Columbia,4070.0,24.0,40.0,105.0,177.0,20,27,22,46.0,53.0,126541.0,28087.0,79.889615747
New York,Cortland,4854.0,19.0,40.0,174.0,366.0,22,34,25,52.0,53.0,105673.0,25412.0,78.356780507
New York,Delaware,3286.0,15.0,34.0,56.0,127.0,23,32,26,44.0,47.0,94189.0,19756.0,79.156491784
New York,Dutchess,4126.0,204.0,69.0,864.0,294.0,16,28,20,44.0,53.0,155355.0,32225.0,80.68547552
New York,Erie,3797.0,733.0,80.0,3001.0,327.0,19,30,24,43.0,48.0,115286.0,22733.0,78.679465462
New York,Essex,3453.0,14.0,38.0,61.0,165.0,19,30,23,44.0,55.0,103639.0,25636.0,80.175045791
New York,Franklin,4520.0,30.0,60.0,143.0,286.0,23,39,26,54.0,48.0,97512.0,19618.0,79.176936814
New York,Fulton,4436.0,19.0,35.0,116.0,217.0,24,36,28,46.0,51.0,97206.0,22706.0,78.379635306
New York,Genesee,4748.0,17.0,30.0,91.0,159.0,23,34,31,47.0,49.0,108058.0,25555.0,78.126013596
New York,Greene,4121.0,18.0,38.0,41.0,87.0,23,31,26,40.0,46.0,105254.0,21661.0,78.432396045
New York,Hamilton,2522.0,1.0,23.0,3.0,68.0,21,30,21,48.0,53.0,101167.0,24824.0,78.85186648
New York,Herkimer,4789.0,20.0,32.0,35.0,57.0,25,34,27,53.0,50.0,99131.0,23851.0,79.440704908
New York,Jefferson,4579.0,57.0,51.0,236.0,215.0,20,36,25,50.0,54.0,97039.0,24048.0,77.965395455
New York,Kings,4561.0,1746.0,68.0,5937.0,232.0,15,24,24,33.0,39.0,135947.0,19813.0,82.947002907
New York,Lewis,4654.0,18.0,68.0,58.0,221.0,22,36,28,55.0,55.0,97974.0,27247.0,79.052740978
New York,Livingston,4625.0,26.0,41.0,75.0,119.0,21,37,24,49.0,51.0,106328.0,25179.0,79.611246322
New York,Madison,4149.0,43.0,61.0,149.0,210.0,20,31,23,50.0,48.0,115125.0,26149.0,81.497817079
New York,Monroe,4910.0,787.0,106.0,2182.0,294.0,18,31,21,44.0,53.0,119022.0,24086.0,79.757057912
New York,Montgomery,5111.0,26.0,53.0,43.0,87.0,23,35,29,45.0,49.0,99096.0,20904.0,77.823550576
New York,Nassau,3422.0,1940.0,143.0,4259.0,314.0,12,24,20,45.0,55.0,214409.0,47708.0,83.074313197
New York,New York,2947.0,2228.0,137.0,14671.0,901.0,12,16,17,39.0,49.0,218435.0,23881.0,85.270363235
New York,Niagara,4755.0,90.0,43.0,263.0,126.0,23,32,28,44.0,46.0,109406.0,22896.0,78.066950017
New York,Oneida,4520.0,170.0,74.0,396.0,173.0,21,33,25,51.0,50.0,107686.0,23280.0,78.158236577
New York,Onondaga,4326.0,435.0,94.0,1255.0,273.0,17,32,21,52.0,55.0,121668.0,24727.0,79.65149899
New York,Ontario,4472.0,84.0,76.0,253.0,230.0,18,32,21,52.0,54.0,124936.0,30170.0,80.000361276
New York,Orange,4487.0,267.0,70.0,947.0,246.0,17,29,26,43.0,53.0,151797.0,31750.0,80.462621437
New York,Orleans,4593.0,3.0,7.0,25.0,62.0,25,37,32,43.0,47.0,100292.0,24503.0,77.642862502
New York,Oswego,4461.0,47.0,40.0,173.0,148.0,24,37,26,52.0,49.0,105297.0,24520.0,77.92934474
New York,Otsego,3937.0,69.0,115.0,119.0,200.0,20,29,23,47.0,53.0,102961.0,22574.0,79.647605759
New York,Putnam,3545.0,49.0,50.0,364.0,370.0,15,23,19,42.0,54.0,186569.0,47975.0,82.820434156
New York,Queens,3704.0,1490.0,65.0,3872.0,172.0,14,24,28,34.0,44.0,135279.0,27717.0,84.127336734
New York,Rensselaer,4369.0,76.0,48.0,271.0,171.0,20,30,21,44.0,52.0,127829.0,29088.0,79.213566097
New York,Richmond,3929.0,465.0,98.0,1122.0,236.0,19,29,26,40.0,46.0,160175.0,29422.0,80.980921851
New York,Rockland,3625.0,287.0,88.0,903.0,277.0,15,23,24,44.0,54.0,184882.0,34976.0,83.210665076
New York,St. Lawrence,5113.0,57.0,53.0,222.0,206.0,22,36,28,52.0,54.0,99731.0,20163.0,78.910951624
New York,Saratoga,3729.0,158.0,69.0,415.0,181.0,18,28,18,50.0,56.0,150014.0,38191.0,81.279930141
New York,Schenectady,4238.0,128.0,82.0,361.0,232.0,17,31,21,45.0,55.0,123985.0,26725.0,79.090417844
New York,Schoharie,3318.0,9.0,29.0,43.0,139.0,22,36,26,45.0,52.0,108863.0,25145.0,80.832733783
New York,Schuyler,4846.0,9.0,50.0,31.0,174.0,22,32,26,46.0,51.0,96700.0,20751.0,78.758302215
New York,Seneca,5682.0,9.0,26.0,65.0,191.0,24,38,30,52.0,56.0,101822.0,24757.0,77.902720596
New York,Steuben,4288.0,55.0,57.0,188.0,197.0,21,35,26,49.0,50.0,103700.0,23546.0,78.761788755
New York,Suffolk,4251.0,1074.0,73.0,4106.0,278.0,15,26,22,42.0,55.0,184597.0,42516.0,80.901138913
New York,Sullivan,4133.0,26.0,34.0,144.0,191.0,24,36,29,37.0,49.0,113254.0,23065.0,78.267982676
New York,Tioga,4990.0,15.0,31.0,69.0,143.0,21,32,25,48.0,50.0,115000.0,26729.0,80.597569481
New York,Tompkins,3160.0,86.0,84.0,400.0,391.0,17,23,15,47.0,54.0,123634.0,22136.0,81.00621862
New York,Ulster,4252.0,121.0,68.0,640.0,360.0,18,29,20,41.0,50.0,129446.0,26072.0,80.199086129
New York,Warren,3938.0,78.0,121.0,244.0,382.0,21,30,22,52.0,53.0,114670.0,27853.0,79.120888151
New York,Washington,4422.0,21.0,34.0,86.0,141.0,25,35,26,46.0,50.0,104571.0,26168.0,78.730189143
New York,Wayne,5551.0,23.0,26.0,95.0,106.0,23,37,31,42.0,51.0,108877.0,26927.0,79.026822783
New York,Westchester,3678.0,1345.0,139.0,3901.0,403.0,13,22,19,46.0,54.0,214529.0,34242.0,83.64539298
New York,Wyoming,5002.0,12.0,30.0,88.0,221.0,23,38,26,44.0,50.0,101131.0,26225.0,79.182631759
New York,Yates,3454.0,12.0,48.0,29.0,116.0,19,32,29,52.0,54.0,107788.0,24659.0,77.654727898
North Carolina,Alamance,4870.0,73.0,44.0,249.0,147.0,21,38,23,44.0,53.0,100210.0,21471.0,77.315144441
North Carolina,Alexander,4451.0,9.0,24.0,20.0,53.0,24,39,28,48.0,46.0,95451.0,22141.0,77.142902607
North Carolina,Alleghany,5359.0,12.0,108.0,26.0,233.0,25,30,25,39.0,54.0,74193.0,16284.0,77.819241692
North Carolina,Anson,7504.0,11.0,44.0,20.0,82.0,25,41,37,37.0,46.0,82171.0,16539.0,74.335236727
North Carolina,Ashe,4669.0,12.0,44.0,46.0,169.0,22,26,31,43.0,53.0,80881.0,19173.0,79.184347031
North Carolina,Avery,3160.0,5.0,29.0,76.0,433.0,23,24,29,35.0,49.0,76808.0,17649.0,77.418277428
North Carolina,Beaufort,3805.0,24.0,51.0,72.0,153.0,22,45,31,55.0,55.0,95059.0,18068.0,76.12952752
North Carolina,Bertie,5139.0,3.0,16.0,10.0,53.0,25,45,31,50.0,39.0,74276.0,14390.0,76.761895645
North Carolina,Bladen,6089.0,7.0,21.0,24.0,73.0,25,49,31,42.0,32.0,75184.0,15148.0,75.678069022
North Carolina,Brunswick,3243.0,60.0,44.0,136.0,95.0,19,31,25,54.0,57.0,107486.0,24960.0,78.887265324
North Carolina,Buncombe,2940.0,369.0,142.0,1715.0,657.0,18,24,18,48.0,55.0,105039.0,23771.0,78.738254443
North Carolina,Burke,3312.0,52.0,58.0,257.0,284.0,23,36,25,50.0,54.0,83721.0,19935.0,76.745617291
North Carolina,Cabarrus,5192.0,180.0,85.0,618.0,286.0,19,34,27,46.0,52.0,127838.0,30600.0,78.552298444
North Carolina,Caldwell,4512.0,38.0,46.0,58.0,71.0,25,38,30,49.0,54.0,85956.0,19543.0,76.043285598
North Carolina,Camden,5162.0,2.0,19.0,4.0,37.0,20,36,23,50.0,49.0,107781.0,29158.0,80.233337768
North Carolina,Carteret,4664.0,53.0,76.0,117.0,168.0,19,34,24,48.0,50.0,106206.0,24620.0,77.771010102
North Carolina,Caswell,6375.0,4.0,18.0,8.0,35.0,24,23,16,47.0,46.0,87045.0,19277.0,75.806263305
North Carolina,Catawba,3376.0,104.0,66.0,342.0,214.0,20,32,27,49.0,57.0,97883.0,22268.0,76.965469235
North Carolina,Chatham,3350.0,68.0,93.0,104.0,140.0,17,26,19,44.0,62.0,143468.0,26436.0,81.057900566
North Carolina,Cherokee,3383.0,11.0,39.0,39.0,136.0,23,31,30,41.0,45.0,81724.0,18940.0,75.971335422
North Carolina,Chowan,2934.0,12.0,86.0,15.0,108.0,23,45,26,52.0,49.0,91105.0,17685.0,75.110716628
North Carolina,Clay,2979.0,6.0,54.0,15.0,134.0,22,26,31,46.0,47.0,86906.0,18795.0,76.418188373
North Carolina,Cleveland,6911.0,49.0,50.0,134.0,137.0,24,37,29,46.0,51.0,83921.0,16798.0,74.640001011
North Carolina,Columbus,6318.0,19.0,34.0,77.0,139.0,26,45,32,42.0,46.0,80756.0,15449.0,74.369256306
North Carolina,Craven,4138.0,71.0,69.0,232.0,227.0,20,30,21,56.0,57.0,102873.0,23382.0,76.562963659
North Carolina,Cumberland,5934.0,267.0,80.0,1175.0,350.0,19,32,25,39.0,41.0,91076.0,20571.0,76.360920805
North Carolina,Currituck,4734.0,7.0,26.0,13.0,47.0,20,30,26,41.0,47.0,115832.0,31440.0,78.491661193
North Carolina,Dare,2231.0,22.0,60.0,61.0,165.0,17,28,22,43.0,50.0,112154.0,30033.0,78.992648494
North Carolina,Davidson,4572.0,42.0,25.0,177.0,106.0,22,36,26,43.0,53.0,94484.0,22016.0,76.429736182
North Carolina,Davie,4152.0,18.0,42.0,29.0,68.0,21,38,25,52.0,58.0,110885.0,26963.0,78.913321901
North Carolina,Duplin,4606.0,12.0,20.0,38.0,65.0,25,36,34,43.0,43.0,80137.0,17479.0,79.45952605
North Carolina,Durham,4439.0,395.0,125.0,1999.0,622.0,15,28,19,47.0,58.0,125397.0,26656.0,80.301077855
North Carolina,Edgecombe,5760.0,18.0,35.0,32.0,62.0,26,40,32,49.0,52.0,78825.0,14257.0,73.261934768
North Carolina,Forsyth,4058.0,435.0,115.0,1141.0,298.0,19,34,24,48.0,54.0,105504.0,21568.0,77.946682914
North Carolina,Franklin,4801.0,5.0,7.0,72.0,103.0,21,41,27,43.0,55.0,105025.0,24065.0,77.59345148
North Carolina,Gaston,5465.0,127.0,57.0,570.0,254.0,22,29,28,45.0,52.0,101283.0,21906.0,75.619249768
North Carolina,Graham,2506.0,2.0,24.0,8.0,95.0,26,41,24,34.0,40.0,75030.0,15616.0,77.092500551
North Carolina,Granville,4652.0,27.0,45.0,218.0,361.0,21,37,32,41.0,50.0,104599.0,23788.0,78.160939536
North Carolina,Greene,5949.0,3.0,14.0,7.0,33.0,25,29,27,44.0,52.0,77728.0,17358.0,77.345278265
North Carolina,Guilford,4275.0,416.0,78.0,1576.0,293.0,18,35,21,45.0,55.0,107986.0,22970.0,78.071251447
North Carolina,Halifax,5706.0,26.0,51.0,78.0,156.0,26,42,32,45.0,48.0,74814.0,14255.0,74.463064653
North Carolina,Harnett,6382.0,39.0,29.0,130.0,96.0,20,35,25,41.0,49.0,98005.0,22550.0,76.92817863
North Carolina,Haywood,4966.0,46.0,74.0,245.0,393.0,21,33,25,46.0,50.0,98483.0,21331.0,77.114190019
North Carolina,Henderson,2369.0,106.0,91.0,228.0,194.0,18,29,22,49.0,53.0,103670.0,25389.0,79.460178022
North Carolina,Hertford,4679.0,17.0,72.0,49.0,207.0,24,49,42,47.0,44.0,75127.0,15721.0,76.821352481
North Carolina,Hoke,5763.0,11.0,20.0,77.0,139.0,22,37,32,45.0,41.0,91907.0,18259.0,76.059604336
North Carolina,Hyde,2448.0,1.0,19.0,1.0,20.0,24,34,34,38.0,51.0,79486.0,17082.0,75.673735655
North Carolina,Iredell,4714.0,131.0,73.0,353.0,194.0,19,35,23,45.0,53.0,119660.0,27021.0,77.868427336
North Carolina,Jackson,2963.0,40.0,92.0,193.0,439.0,22,28,29,36.0,47.0,90479.0,19541.0,78.539466468
North Carolina,Johnston,5567.0,55.0,27.0,198.0,95.0,20,35,26,45.0,53.0,111255.0,26862.0,78.145342781
North Carolina,Jones,4790.0,5.0,52.0,4.0,42.0,25,42,26,52.0,53.0,80052.0,14117.0,75.867101128
North Carolina,Lee,5485.0,37.0,60.0,110.0,178.0,21,35,26,43.0,54.0,97359.0,22129.0,76.500953573
North Carolina,Lenoir,7491.0,26.0,46.0,85.0,152.0,24,37,28,47.0,51.0,78554.0,16659.0,74.555385745
North Carolina,Lincoln,5102.0,43.0,51.0,56.0,65.0,22,32,22,48.0,57.0,112758.0,25267.0,77.570220992
North Carolina,McDowell,3639.0,13.0,29.0,80.0,175.0,24,40,30,44.0,43.0,85792.0,21050.0,76.983694563
North Carolina,Macon,1209.0,24.0,68.0,86.0,240.0,21,30,23,41.0,47.0,88480.0,20484.0,77.932956044
North Carolina,Madison,3009.0,12.0,55.0,35.0,161.0,22,32,24,41.0,42.0,91571.0,19518.0,77.227548142
North Carolina,Martin,6709.0,10.0,44.0,20.0,89.0,24,39,23,49.0,51.0,78891.0,16629.0,75.345944836
North Carolina,Mecklenburg,3960.0,965.0,88.0,3388.0,305.0,15,29,18,44.0,53.0,135577.0,30263.0,80.580362881
North Carolina,Mitchell,1751.0,9.0,60.0,14.0,94.0,22,28,21,40.0,39.0,84589.0,18719.0,75.787210052
North Carolina,Montgomery,4595.0,7.0,26.0,35.0,129.0,24,33,33,49.0,52.0,82151.0,18946.0,76.507754881
North Carolina,Moore,3772.0,114.0,116.0,234.0,232.0,18,26,25,52.0,59.0,113799.0,24815.0,79.496169313
North Carolina,Nash,5975.0,53.0,56.0,113.0,120.0,21,38,26,45.0,56.0,99968.0,20280.0,75.291119653
North Carolina,New Hanover,3872.0,214.0,92.0,1024.0,437.0,20,29,23,52.0,59.0,115169.0,22202.0,79.46105721
North Carolina,Northampton,6371.0,1.0,5.0,11.0,56.0,25,40,37,47.0,50.0,75061.0,15043.0,77.687587281
North Carolina,Onslow,4502.0,65.0,33.0,457.0,231.0,20,29,20,42.0,44.0,92644.0,25054.0,76.821448437
North Carolina,Orange,2687.0,274.0,188.0,984.0,663.0,15,22,16,48.0,62.0,162727.0,29014.0,82.25852132
North Carolina,Pamlico,2923.0,5.0,39.0,12.0,94.0,22,38,33,52.0,60.0,99341.0,19044.0,76.6843302
North Carolina,Pasquotank,5535.0,25.0,63.0,86.0,216.0,21,42,29,50.0,45.0,95906.0,20334.0,76.066735191
North Carolina,Pender,4662.0,18.0,29.0,64.0,101.0,21,29,29,45.0,50.0,114981.0,23716.0,77.33870456
North Carolina,Perquimans,4176.0,2.0,15.0,6.0,45.0,23,34,29,49.0,49.0,96159.0,18886.0,78.899121133
North Carolina,Person,5195.0,15.0,38.0,36.0,91.0,22,34,28,46.0,58.0,97095.0,21703.0,76.039592916
North Carolina,Pitt,5475.0,197.0,109.0,682.0,377.0,20,39,25,48.0,53.0,100926.0,18037.0,78.351153588
North Carolina,Polk,3360.0,12.0,58.0,38.0,183.0,18,33,28,40.0,50.0,94730.0,25061.0,79.557230221
North Carolina,Randolph,4676.0,68.0,47.0,145.0,101.0,23,32,25,41.0,55.0,89489.0,21409.0,75.594486057
North Carolina,Richmond,5618.0,14.0,31.0,83.0,185.0,26,38,35,48.0,47.0,77375.0,14555.0,73.918013377
North Carolina,Robeson,8546.0,54.0,41.0,259.0,198.0,30,39,38,38.0,40.0,74871.0,13321.0,72.796953277
North Carolina,Rockingham,6375.0,35.0,39.0,120.0,132.0,23,38,26,41.0,53.0,85488.0,17952.0,75.487371567
North Carolina,Rowan,5322.0,57.0,40.0,333.0,234.0,21,37,24,47.0,51.0,92933.0,21455.0,75.441530622
North Carolina,Rutherford,4464.0,29.0,43.0,100.0,149.0,24,33,26,41.0,51.0,82840.0,17773.0,76.198295619
North Carolina,Sampson,6927.0,27.0,42.0,23.0,36.0,24,39,30,46.0,49.0,80950.0,18714.0,76.370822732
North Carolina,Scotland,6283.0,20.0,57.0,63.0,181.0,27,47,28,55.0,42.0,77896.0,13453.0,74.562095321
North Carolina,Stanly,6113.0,22.0,35.0,140.0,223.0,22,28,29,47.0,52.0,99083.0,24265.0,75.516869482
North Carolina,Stokes,5266.0,10.0,22.0,24.0,53.0,23,35,29,42.0,50.0,88522.0,20747.0,76.90188181
North Carolina,Surry,5670.0,39.0,54.0,90.0,125.0,24,29,31,41.0,52.0,89326.0,17471.0,74.982525454
North Carolina,Swain,4582.0,12.0,84.0,44.0,308.0,27,28,23,23.0,42.0,85428.0,17443.0,71.385341327
North Carolina,Transylvania,1124.0,27.0,79.0,92.0,268.0,21,25,29,44.0,54.0,94037.0,23745.0,80.778316271
North Carolina,Union,4970.0,165.0,70.0,294.0,123.0,17,36,21,44.0,53.0,151017.0,37018.0,80.076786135
North Carolina,Vance,6208.0,19.0,43.0,97.0,218.0,25,29,39,36.0,48.0,77157.0,16328.0,73.751571145
North Carolina,Wake,3775.0,928.0,85.0,3487.0,314.0,14,28,15,47.0,59.0,153621.0,36637.0,81.811967267
North Carolina,Warren,6115.0,1.0,5.0,11.0,56.0,24,47,25,39.0,46.0,79927.0,15148.0,77.895594156
North Carolina,Washington,4167.0,4.0,34.0,12.0,104.0,25,40,34,41.0,46.0,68605.0,11095.0,75.507246695
North Carolina,Watauga,2665.0,42.0,75.0,231.0,411.0,20,21,17,43.0,56.0,100971.0,15818.0,81.331077206
North Carolina,Wayne,5298.0,59.0,48.0,240.0,195.0,22,40,29,42.0,47.0,88242.0,19125.0,75.77060672
North Carolina,Wilkes,4557.0,29.0,42.0,130.0,190.0,25,39,30,45.0,53.0,83585.0,18173.0,76.727803924
North Carolina,Wilson,6682.0,38.0,47.0,137.0,167.0,22,33,34,45.0,54.0,91276.0,18137.0,75.628883898
North Carolina,Yadkin,4786.0,12.0,32.0,34.0,90.0,23,34,22,47.0,52.0,88217.0,21455.0,76.462448213
North Carolina,Yancey,1925.0,12.0,67.0,34.0,188.0,23,24,26,41.0,38.0,80726.0,19403.0,78.823675667
North Dakota,Adams,3117.0,10.0,436.0,2.0,90.0,19,32,22,49.0,58.0,111591.0,22069.0,80.244338729
North Dakota,Barnes,4065.0,11.0,104.0,9.0,86.0,19,35,23,61.0,57.0,111376.0,22198.0,78.627822743
North Dakota,Bottineau,2314.0,2.0,31.0,1.0,16.0,21,36,26,53.0,36.0,117306.0,25983.0,76.100037286
North Dakota,Burleigh,4222.0,102.0,107.0,260.0,272.0,16,32,20,57.0,59.0,131801.0,31006.0,81.622832083
North Dakota,Cass,4281.0,179.0,99.0,525.0,289.0,18,33,19,57.0,59.0,122497.0,27466.0,80.784481443
North Dakota,Cavalier,2087.0,1.0,26.0,2.0,53.0,19,32,28,61.0,55.0,123500.0,28792.0,79.931462674
North Dakota,Dickey,4477.0,4.0,82.0,1.0,21.0,19,36,26,48.0,50.0,115826.0,30491.0,78.430076477
North Dakota,Foster,2983.0,2.0,62.0,2.0,62.0,18,41,31,56.0,45.0,111557.0,29981.0,78.679205738
North Dakota,Golden Valley,2513.0,0.0,0.0,7.0,398.0,19,29,23,47.0,30.0,100342.0,25053.0,90.595580101
North Dakota,Grand Forks,3428.0,87.0,123.0,233.0,335.0,19,32,22,54.0,57.0,109960.0,20936.0,78.902067507
North Dakota,LaMoure,3562.0,1.0,25.0,1.0,25.0,21,32,25,55.0,50.0,119630.0,26689.0,82.866049657
North Dakota,McKenzie,2553.0,2.0,15.0,1.0,7.0,20,34,26,41.0,29.0,139842.0,32482.0,80.961530146
North Dakota,McLean,3412.0,2.0,21.0,1.0,11.0,20,35,27,52.0,43.0,114500.0,30810.0,78.223641554
North Dakota,Mercer,3085.0,6.0,73.0,4.0,49.0,19,36,23,54.0,22.0,134479.0,33500.0,81.220203162
North Dakota,Morton,4802.0,15.0,48.0,8.0,26.0,19,32,22,55.0,53.0,127560.0,32713.0,78.52004607
North Dakota,Mountrail,3211.0,4.0,39.0,6.0,57.0,22,39,30,38.0,35.0,135147.0,33561.0,72.638513291
North Dakota,Pembina,6049.0,2.0,29.0,2.0,29.0,21,41,30,45.0,25.0,117068.0,26052.0,78.418215378
North Dakota,Ramsey,3610.0,11.0,96.0,49.0,425.0,20,34,28,63.0,51.0,112860.0,22803.0,78.769739764
North Dakota,Ransom,5028.0,2.0,38.0,3.0,57.0,20,33,24,55.0,45.0,103827.0,29578.0,76.080478094
North Dakota,Richland,5169.0,8.0,49.0,3.0,19.0,20,37,27,55.0,59.0,112403.0,24793.0,80.213156712
North Dakota,Rolette,8617.0,9.0,63.0,16.0,113.0,33,46,33,29.0,37.0,97881.0,13522.0,72.292502465
North Dakota,Stark,3279.0,20.0,65.0,52.0,165.0,20,36,21,53.0,50.0,131298.0,30653.0,80.690453182
North Dakota,Stutsman,1609.0,17.0,81.0,77.0,372.0,20,33,24,59.0,57.0,104619.0,25079.0,79.031674404
North Dakota,Walsh,5823.0,5.0,47.0,3.0,28.0,21,35,27,51.0,40.0,106964.0,25585.0,77.994323979
North Dakota,Ward,2749.0,49.0,72.0,159.0,235.0,19,34,25,56.0,55.0,124170.0,31893.0,80.632533586
North Dakota,Williams,3134.0,20.0,57.0,49.0,130.0,20,38,24,42.0,36.0,155047.0,41180.0,78.14327278
Ohio,Adams,7070.0,12.0,43.0,43.0,155.0,30,36,38,33.0,42.0,86922.0,16767.0,73.642232049
Ohio,Allen,6228.0,70.0,68.0,233.0,228.0,24,36,27,44.0,49.0,94927.0,22091.0,76.918383914
